"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"City","Highland Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",10460,8,11.4130434782609,171.5,6.7032967032967,9.88965517241379
"City","Bal Harbour","FL","Miami-Fort Lauderdale-West Palm Beach, FL",10781,8,10.9634551495017,257,7.58241758241758,9.88965517241379
"City","Hillsboro Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",11068,8,9.64912280701754,176,4.94505494505495,9.88965517241379
"City","South Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",11104,8,11.965811965812,156,8.35164835164835,9.88965517241379
"City","Milwaukee","WI","Milwaukee-Waukesha-West Allis, WI",28,39,11.3621691413815,72,9.41176470588235,2.55172413793103
"City","Waukesha","WI","Milwaukee-Waukesha-West Allis, WI",609,39,6.69456066945607,57,0.588235294117647,2.55172413793103
"City","West Allis","WI","Milwaukee-Waukesha-West Allis, WI",658,39,11.6504854368932,63,6.47058823529412,2.55172413793103
"City","Wauwatosa","WI","Milwaukee-Waukesha-West Allis, WI",911,39,4.65116279069767,65.5,3.52941176470588,2.55172413793103
"City","Brookfield","WI","Milwaukee-Waukesha-West Allis, WI",1094,39,12.2905027932961,65,8.23529411764706,2.55172413793103
"City","New Berlin","WI","Milwaukee-Waukesha-West Allis, WI",1103,39,5.42635658914729,63,2.94117647058824,2.55172413793103
"City","Greenfield","WI","Milwaukee-Waukesha-West Allis, WI",1202,39,11.8811881188119,64,7.05882352941176,2.55172413793103
"City","Menomonee Falls","WI","Milwaukee-Waukesha-West Allis, WI",1236,39,6.56565656565657,62,2.35294117647059,2.55172413793103
"City","Franklin","WI","Milwaukee-Waukesha-West Allis, WI",1270,39,3.05343511450382,64,1.76470588235294,2.55172413793103
"City","Oak Creek","WI","Milwaukee-Waukesha-West Allis, WI",1297,39,9.89010989010989,62.5,4.70588235294118,2.55172413793103
"City","West Bend","WI","Milwaukee-Waukesha-West Allis, WI",1409,39,6.75675675675676,69,4.11764705882353,2.55172413793103
"City","Mequon","WI","Milwaukee-Waukesha-West Allis, WI",2117,39,8.33333333333333,83,8.82352941176471,2.55172413793103
"City","South Milwaukee","WI","Milwaukee-Waukesha-West Allis, WI",2775,39,8.45070422535211,67.5,5.88235294117647,2.55172413793103
"City","Oconomowoc","WI","Milwaukee-Waukesha-West Allis, WI",2993,39,7.69230769230769,69,5.29411764705882,2.55172413793103
"City","Pewaukee","WI","Milwaukee-Waukesha-West Allis, WI",3055,39,2.85714285714286,64,1.17647058823529,2.55172413793103
"City","Hartford","WI","Milwaukee-Waukesha-West Allis, WI",3470,39,9.78260869565217,71.5,7.64705882352941,2.55172413793103
"City","Delafield","WI","Milwaukee-Waukesha-West Allis, WI",3860,39,8.98876404494382,93.5,10,2.55172413793103
"City","Minneapolis","MN","Minneapolis-St. Paul-Bloomington, MN-WI",39,16,10.1694915254237,65,5.36585365853659,3.37931034482759
"City","Saint Paul","MN","Minneapolis-St. Paul-Bloomington, MN-WI",57,16,13.1105398457584,66,9.26829268292683,3.37931034482759
"City","Bloomington","MN","Minneapolis-St. Paul-Bloomington, MN-WI",381,16,11.0047846889952,62,4.8780487804878,3.37931034482759
"City","Brooklyn Park","MN","Minneapolis-St. Paul-Bloomington, MN-WI",449,16,9.34579439252336,62,2.4390243902439,3.37931034482759
"City","Plymouth","MN","Minneapolis-St. Paul-Bloomington, MN-WI",484,16,11.6838487972509,69,9.51219512195122,3.37931034482759
"City","Maple Grove","MN","Minneapolis-St. Paul-Bloomington, MN-WI",563,16,10.1626016260163,69,7.31707317073171,3.37931034482759
"City","Woodbury","MN","Minneapolis-St. Paul-Bloomington, MN-WI",566,16,17.0648464163823,70,10,3.37931034482759
"City","Eagan","MN","Minneapolis-St. Paul-Bloomington, MN-WI",575,16,12.4260355029586,61,5.1219512195122,3.37931034482759
"City","Eden Prairie","MN","Minneapolis-St. Paul-Bloomington, MN-WI",619,16,9.67741935483871,73.5,8.53658536585366,3.37931034482759
"City","Coon Rapids","MN","Minneapolis-St. Paul-Bloomington, MN-WI",629,16,8,62,0.731707317073171,3.37931034482759
"City","Blaine","MN","Minneapolis-St. Paul-Bloomington, MN-WI",636,16,10.8695652173913,61,4.63414634146341,3.37931034482759
"City","Burnsville","MN","Minneapolis-St. Paul-Bloomington, MN-WI",644,16,7.40740740740741,62,0.24390243902439,3.37931034482759
"City","Lakeville","MN","Minneapolis-St. Paul-Bloomington, MN-WI",814,16,8.63874345549738,74,6.34146341463415,3.37931034482759
"City","Apple Valley","MN","Minneapolis-St. Paul-Bloomington, MN-WI",850,16,10.4294478527607,61,3.65853658536585,3.37931034482759
"City","Edina","MN","Minneapolis-St. Paul-Bloomington, MN-WI",863,16,7.85498489425982,84,6.58536585365854,3.37931034482759
"City","Saint Louis Park","MN","Minneapolis-St. Paul-Bloomington, MN-WI",910,16,12.7551020408163,63,6.82926829268293,3.37931034482759
"City","Minnetonka","MN","Minneapolis-St. Paul-Bloomington, MN-WI",918,16,10.4545454545455,68,7.80487804878049,3.37931034482759
"City","Shakopee","MN","Minneapolis-St. Paul-Bloomington, MN-WI",958,16,9.77443609022556,64,4.39024390243902,3.37931034482759
"City","Maplewood","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1115,16,7.59493670886076,63,0.48780487804878,3.37931034482759
"City","Richfield","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1244,16,9.87654320987654,59.5,2.92682926829268,3.37931034482759
"City","Cottage Grove","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1279,16,8.46153846153846,64,1.95121951219512,3.37931034482759
"City","Inver Grove Heights","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1322,16,4.21052631578947,66,1.21951219512195,3.37931034482759
"City","Farmington","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1344,16,11.8518518518519,67,9.02439024390244,3.37931034482759
"City","Prior Lake","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1406,16,9.72972972972973,79,9.75609756097561,3.37931034482759
"City","Chaska","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1408,16,8.54700854700855,74.5,6.09756097560976,3.37931034482759
"City","Andover","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1424,16,6.14035087719298,69,2.68292682926829,3.37931034482759
"City","Oakdale","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1648,16,7.57575757575758,64,0.975609756097561,3.37931034482759
"City","Savage","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1729,16,10.752688172043,68,8.29268292682927,3.37931034482759
"City","Hudson","WI","Minneapolis-St. Paul-Bloomington, MN-WI",1796,16,8,67,3.17073170731707,3.37931034482759
"City","Ramsey","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1912,16,5.78512396694215,69,2.19512195121951,3.37931034482759
"City","River Falls","WI","Minneapolis-St. Paul-Bloomington, MN-WI",2028,16,2.5,69.5,1.70731707317073,3.37931034482759
"City","Elk River","MN","Minneapolis-St. Paul-Bloomington, MN-WI",2063,16,6.14035087719298,66,1.46341463414634,3.37931034482759
"City","Rosemount","MN","Minneapolis-St. Paul-Bloomington, MN-WI",2204,16,8.7719298245614,66,3.41463414634146,3.37931034482759
"City","Chanhassen","MN","Minneapolis-St. Paul-Bloomington, MN-WI",2249,16,8.92857142857143,76,8.04878048780488,3.37931034482759
"City","Crystal","MN","Minneapolis-St. Paul-Bloomington, MN-WI",2258,16,15.625,60,5.85365853658537,3.37931034482759
"City","Forest Lake","MN","Minneapolis-St. Paul-Bloomington, MN-WI",2975,16,13.9240506329114,64.5,8.78048780487805,3.37931034482759
"City","New Richmond","WI","Minneapolis-St. Paul-Bloomington, MN-WI",3473,16,8.91089108910891,76,7.5609756097561,3.37931034482759
"City","Stillwater","MN","Minneapolis-St. Paul-Bloomington, MN-WI",3559,16,9.375,71,7.07317073170732,3.37931034482759
"City","Otsego","MN","Minneapolis-St. Paul-Bloomington, MN-WI",4229,16,9.4017094017094,65,4.14634146341463,3.37931034482759
"City","Hugo","MN","Minneapolis-St. Paul-Bloomington, MN-WI",4707,16,8.21917808219178,69,3.90243902439024,3.37931034482759
"City","Orono","MN","Minneapolis-St. Paul-Bloomington, MN-WI",7961,16,3.94736842105263,105,5.60975609756098,3.37931034482759
"City","Conway","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",542,136,8.85072655217966,107,9.375,7.79310344827586
"City","Myrtle Beach","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1352,136,8.61275476660092,119,10,7.79310344827586
"City","Murrells Inlet","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1733,136,10.4906937394247,99,8.75,7.79310344827586
"City","Socastee","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2412,136,13.2183908045977,94,8.125,7.79310344827586
"City","Little River","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2992,136,7.76699029126214,102,4.375,7.79310344827586
"City","North Myrtle Beach","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",5501,136,8.6115992970123,105,6.875,7.79310344827586
"City","Leland","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",6910,136,9.32835820895522,81,2.5,7.79310344827586
"City","Shallotte","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",6990,136,5.26315789473684,86,0.625,7.79310344827586
"City","Oak Island","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",8601,136,7.93103448275862,101.5,5,7.79310344827586
"City","Ocean Isle Beach","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",9611,136,5.1063829787234,120,5.625,7.79310344827586
"City","Surfside Beach","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",9665,136,7.35294117647059,116,7.5,7.79310344827586
"City","Southport","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",10167,136,7.29166666666667,87,1.875,7.79310344827586
"City","Sunset Beach","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",10168,136,2.84090909090909,95,1.25,7.79310344827586
"City","Saint James","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",10174,136,5.17241379310345,114,3.75,7.79310344827586
"City","Carolina Shores","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",10760,136,9.80392156862745,88,6.25,7.79310344827586
"City","Holden Beach","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",11087,136,0,146,3.125,7.79310344827586
"City","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",24,37,12.176724137931,62,8.23529411764706,4.22068965517241
"City","Murfreesboro","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",126,37,11.1313868613139,55,2.35294117647059,4.22068965517241
"City","Franklin","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",276,37,9.22330097087379,65,3.52941176470588,4.22068965517241
"City","Hendersonville","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",589,37,10.5042016806723,62,4.11764705882353,4.22068965517241
"City","Lebanon","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",663,37,13.9194139194139,67,9.41176470588235,4.22068965517241
"City","Columbia","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",709,37,9.85221674876847,63,4.70588235294118,4.22068965517241
"City","Smyrna","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",797,37,14.7286821705426,50,5.29411764705882,4.22068965517241
"City","Mount Juliet","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",898,37,11.1570247933884,62,6.47058823529412,4.22068965517241
"City","Gallatin","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",933,37,15.4034229828851,69,10,4.22068965517241
"City","Brentwood","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",1022,37,8.68055555555556,77,7.05882352941176,4.22068965517241
"City","La Vergne","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",1273,37,8.29268292682927,50,0.588235294117647,4.22068965517241
"City","Spring Hill","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",1688,37,11.704834605598,62,7.64705882352941,4.22068965517241
"City","Springfield","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",1747,37,11.1111111111111,70,8.82352941176471,4.22068965517241
"City","Portland","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",2157,37,8.04597701149425,61.5,1.17647058823529,4.22068965517241
"City","Thompsons Station","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",4221,37,9.35672514619883,71,5.88235294117647,4.22068965517241
"City","White House","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",4950,37,10.6194690265487,55,1.76470588235294,4.22068965517241
"City","Nolensville","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",7256,37,7.88381742738589,73,2.94117647058824,4.22068965517241
"City","New Haven","CT","New Haven-Milford, CT",200,62,7.96019900497512,93,1.76470588235294,9.17241379310345
"City","Waterbury","CT","New Haven-Milford, CT",248,62,14.2857142857143,88,9.41176470588235,9.17241379310345
"City","Hamden","CT","New Haven-Milford, CT",641,62,12.5,91,5.88235294117647,9.17241379310345
"City","Meriden","CT","New Haven-Milford, CT",675,62,15.0735294117647,84,7.64705882352941,9.17241379310345
"City","West Haven","CT","New Haven-Milford, CT",796,62,12.6984126984127,86,4.70588235294118,9.17241379310345
"City","Milford","CT","New Haven-Milford, CT",876,62,12.5412541254125,93,8.23529411764706,9.17241379310345
"City","Wallingford","CT","New Haven-Milford, CT",967,62,11.9617224880383,80,1.17647058823529,9.17241379310345
"City","Naugatuck","CT","New Haven-Milford, CT",1441,62,10.4575163398693,89,3.52941176470588,9.17241379310345
"City","Cheshire","CT","New Haven-Milford, CT",1563,62,10.6666666666667,84,2.35294117647059,9.17241379310345
"City","East Haven","CT","New Haven-Milford, CT",1662,62,9.375,87,0.588235294117647,9.17241379310345
"City","Branford","CT","New Haven-Milford, CT",1664,62,10.3960396039604,106.5,7.05882352941176,9.17241379310345
"City","North Haven","CT","New Haven-Milford, CT",1955,62,13.1034482758621,83,4.11764705882353,9.17241379310345
"City","Guilford","CT","New Haven-Milford, CT",2321,62,6.56565656565657,102.5,2.94117647058824,9.17241379310345
"City","Southbury","CT","New Haven-Milford, CT",2858,62,10.3305785123967,108,6.47058823529412,9.17241379310345
"City","Madison","CT","New Haven-Milford, CT",3383,62,11.9617224880383,124,10,9.17241379310345
"City","Wolcott","CT","New Haven-Milford, CT",3711,62,13.0434782608696,90,8.82352941176471,9.17241379310345
"City","Middlebury","CT","New Haven-Milford, CT",8236,62,9.18367346938776,110,5.29411764705882,9.17241379310345
"City","New Orleans","LA","New Orleans-Metairie, LA",41,46,12.0019436345967,95.5,6.42857142857143,9.22758620689655
"City","Metairie","LA","New Orleans-Metairie, LA",169,46,14.308426073132,74,5,9.22758620689655
"City","Slidell","LA","New Orleans-Metairie, LA",421,46,12.3263888888889,87.5,4.28571428571429,9.22758620689655
"City","Kenner","LA","New Orleans-Metairie, LA",561,46,11.0576923076923,69,1.42857142857143,9.22758620689655
"City","Gretna","LA","New Orleans-Metairie, LA",704,46,15.2866242038217,67,3.57142857142857,9.22758620689655
"City","Covington","LA","New Orleans-Metairie, LA",809,46,13.6666666666667,94,7.85714285714286,9.22758620689655
"City","Marrero","LA","New Orleans-Metairie, LA",839,46,14.1935483870968,68,2.85714285714286,9.22758620689655
"City","Mandeville","LA","New Orleans-Metairie, LA",937,46,16.3771712158809,81,9.28571428571429,9.22758620689655
"City","Harvey","LA","New Orleans-Metairie, LA",1163,46,9.9009900990099,76.5,2.14285714285714,9.22758620689655
"City","Westwego","LA","New Orleans-Metairie, LA",1371,46,17.1875,86.5,10,9.22758620689655
"City","La Place","LA","New Orleans-Metairie, LA",1546,46,9.1743119266055,66,0.714285714285714,9.22758620689655
"City","Chalmette","LA","New Orleans-Metairie, LA",2325,46,14.7058823529412,71,5.71428571428571,9.22758620689655
"City","Madisonville","LA","New Orleans-Metairie, LA",6102,46,11.4427860696517,108,7.14285714285714,9.22758620689655
"City","Eden Isle","LA","New Orleans-Metairie, LA",8868,46,13.4615384615385,97,8.57142857142857,9.22758620689655
"City","New York","NY","New York-Newark-Jersey City, NY-NJ-PA",1,1,7.04432772077954,160,7.51937984496124,8.77241379310345
"City","Islip","NY","New York-Newark-Jersey City, NY-NJ-PA",51,1,7.981220657277,125,5.27131782945736,8.77241379310345
"City","Newark","NJ","New York-Newark-Jersey City, NY-NJ-PA",59,1,5.63583815028902,134,4.03100775193798,8.77241379310345
"City","Jersey City","NJ","New York-Newark-Jersey City, NY-NJ-PA",61,1,9.35910478128179,118,5.46511627906977,8.77241379310345
"City","Yonkers","NY","New York-Newark-Jersey City, NY-NJ-PA",97,1,8.984375,119,5.07751937984496,8.77241379310345
"City","Paterson","NJ","New York-Newark-Jersey City, NY-NJ-PA",162,1,5.21978021978022,144.5,4.76744186046512,8.77241379310345
"City","Ramapo","NY","New York-Newark-Jersey City, NY-NJ-PA",189,1,11.605415860735,133.5,9.45736434108527,8.77241379310345
"City","Elizabeth","NJ","New York-Newark-Jersey City, NY-NJ-PA",204,1,8.65800865800866,121,4.96124031007752,8.77241379310345
"City","Edison","NJ","New York-Newark-Jersey City, NY-NJ-PA",279,1,8.6,102,1.51162790697674,8.77241379310345
"City","Lakewood","NJ","New York-Newark-Jersey City, NY-NJ-PA",291,1,10.5545617173524,157,9.65116279069767,8.77241379310345
"City","Clifton","NJ","New York-Newark-Jersey City, NY-NJ-PA",385,1,5.95611285266458,101,0.348837209302326,8.77241379310345
"City","Clarkstown","NY","New York-Newark-Jersey City, NY-NJ-PA",388,1,9.35960591133005,111,3.6046511627907,8.77241379310345
"City","Toms River","NJ","New York-Newark-Jersey City, NY-NJ-PA",389,1,11.7837837837838,115,7.82945736434108,8.77241379310345
"City","Huntington","NY","New York-Newark-Jersey City, NY-NJ-PA",397,1,9.03083700440529,118,4.68992248062016,8.77241379310345
"City","Woodbridge","NJ","New York-Newark-Jersey City, NY-NJ-PA",412,1,7.44274809160305,102,0.968992248062015,8.77241379310345
"City","Poughkeepsie","NY","New York-Newark-Jersey City, NY-NJ-PA",482,1,10.840108401084,116,6.89922480620155,8.77241379310345
"City","New Rochelle","NY","New York-Newark-Jersey City, NY-NJ-PA",497,1,10.4838709677419,130,8.87596899224806,8.77241379310345
"City","Brick","NJ","New York-Newark-Jersey City, NY-NJ-PA",515,1,12.4595469255663,101,5.38759689922481,8.77241379310345
"City","Passaic","NJ","New York-Newark-Jersey City, NY-NJ-PA",532,1,6.73076923076923,142,6.08527131782946,8.77241379310345
"City","Union City","NJ","New York-Newark-Jersey City, NY-NJ-PA",548,1,6.875,119,2.28682170542636,8.77241379310345
"City","Mount Vernon","NY","New York-Newark-Jersey City, NY-NJ-PA",556,1,14.0350877192982,133.5,9.84496124031008,8.77241379310345
"City","Middletown","NJ","New York-Newark-Jersey City, NY-NJ-PA",558,1,12.7472527472527,105,6.2015503875969,8.77241379310345
"City","East Orange","NJ","New York-Newark-Jersey City, NY-NJ-PA",585,1,5.08474576271186,130,2.82945736434109,8.77241379310345
"City","North Bergen","NJ","New York-Newark-Jersey City, NY-NJ-PA",615,1,6.66666666666667,127.5,3.83720930232558,8.77241379310345
"City","Valley Stream","NY","New York-Newark-Jersey City, NY-NJ-PA",633,1,8.48708487084871,127,6.12403100775194,8.77241379310345
"City","Hempstead","NY","New York-Newark-Jersey City, NY-NJ-PA",694,1,13.0434782608696,154,10,8.77241379310345
"City","White Plains","NY","New York-Newark-Jersey City, NY-NJ-PA",699,1,10,121,6.74418604651163,8.77241379310345
"City","Union","NJ","New York-Newark-Jersey City, NY-NJ-PA",701,1,9.46969696969697,107,2.86821705426357,8.77241379310345
"City","Bayonne","NJ","New York-Newark-Jersey City, NY-NJ-PA",702,1,10.4294478527607,106,3.75968992248062,8.77241379310345
"City","Piscataway","NJ","New York-Newark-Jersey City, NY-NJ-PA",711,1,9.16334661354582,101.5,2.01550387596899,8.77241379310345
"City","New Brunswick","NJ","New York-Newark-Jersey City, NY-NJ-PA",739,1,11,110,5.85271317829457,8.77241379310345
"City","Jackson","NJ","New York-Newark-Jersey City, NY-NJ-PA",743,1,11.018711018711,124,8.6046511627907,8.77241379310345
"City","Wayne","NJ","New York-Newark-Jersey City, NY-NJ-PA",754,1,11.6197183098592,113,7.36434108527132,8.77241379310345
"City","Irvington","NJ","New York-Newark-Jersey City, NY-NJ-PA",775,1,9.1743119266055,132,7.90697674418605,8.77241379310345
"City","Newburgh","NY","New York-Newark-Jersey City, NY-NJ-PA",779,1,10.9311740890688,125,8.72093023255814,8.77241379310345
"City","Hoboken","NJ","New York-Newark-Jersey City, NY-NJ-PA",789,1,7.30994152046784,99,0.62015503875969,8.77241379310345
"City","Parsippany-Troy Hills","NJ","New York-Newark-Jersey City, NY-NJ-PA",801,1,12.5786163522013,99,5,8.77241379310345
"City","West New York","NJ","New York-Newark-Jersey City, NY-NJ-PA",803,1,9.72972972972973,126,7.63565891472868,8.77241379310345
"City","Howell","NJ","New York-Newark-Jersey City, NY-NJ-PA",822,1,11.6923076923077,110,6.62790697674419,8.77241379310345
"City","Massapequa","NY","New York-Newark-Jersey City, NY-NJ-PA",833,1,9.09090909090909,127,7.17054263565892,8.77241379310345
"City","Plainfield","NJ","New York-Newark-Jersey City, NY-NJ-PA",848,1,11.4893617021277,114,7.4031007751938,8.77241379310345
"City","Orangetown","NY","New York-Newark-Jersey City, NY-NJ-PA",857,1,10.0591715976331,123,7.48062015503876,8.77241379310345
"City","Perth Amboy","NJ","New York-Newark-Jersey City, NY-NJ-PA",869,1,9.09090909090909,123,6.16279069767442,8.77241379310345
"City","Freehold","NJ","New York-Newark-Jersey City, NY-NJ-PA",905,1,12.0622568093385,100,4.92248062015504,8.77241379310345
"City","Bloomfield","NJ","New York-Newark-Jersey City, NY-NJ-PA",912,1,6.66666666666667,81.5,0.116279069767442,8.77241379310345
"City","West Orange","NJ","New York-Newark-Jersey City, NY-NJ-PA",925,1,10.0358422939068,87.5,1.74418604651163,8.77241379310345
"City","East Brunswick","NJ","New York-Newark-Jersey City, NY-NJ-PA",939,1,8.6053412462908,105,1.82170542635659,8.77241379310345
"City","South Brunswick","NJ","New York-Newark-Jersey City, NY-NJ-PA",963,1,7.3943661971831,106,1.16279069767442,8.77241379310345
"City","Bridgewater","NJ","New York-Newark-Jersey City, NY-NJ-PA",964,1,10.9375,104,4.34108527131783,8.77241379310345
"City","Patchogue","NY","New York-Newark-Jersey City, NY-NJ-PA",976,1,6.55021834061135,121.5,2.44186046511628,8.77241379310345
"City","Hackensack","NJ","New York-Newark-Jersey City, NY-NJ-PA",989,1,10.8108108108108,103,3.91472868217054,8.77241379310345
"City","Lindenhurst","NY","New York-Newark-Jersey City, NY-NJ-PA",1001,1,10.8433734939759,120.5,7.86821705426357,8.77241379310345
"City","Freeport","NY","New York-Newark-Jersey City, NY-NJ-PA",1004,1,10.6007067137809,135,9.26356589147287,8.77241379310345
"City","Manchester","NJ","New York-Newark-Jersey City, NY-NJ-PA",1007,1,10.7142857142857,105,4.06976744186047,8.77241379310345
"City","Sayreville","NJ","New York-Newark-Jersey City, NY-NJ-PA",1013,1,10.5022831050228,105.5,3.87596899224806,8.77241379310345
"City","Hicksville","NY","New York-Newark-Jersey City, NY-NJ-PA",1033,1,9.30232558139535,118.5,5.54263565891473,8.77241379310345
"City","Kearny","NJ","New York-Newark-Jersey City, NY-NJ-PA",1046,1,14.4578313253012,114,8.64341085271318,8.77241379310345
"City","Linden","NJ","New York-Newark-Jersey City, NY-NJ-PA",1054,1,7.40740740740741,109,1.47286821705426,8.77241379310345
"City","Levittown","NY","New York-Newark-Jersey City, NY-NJ-PA",1063,1,10.1063829787234,121,7.09302325581395,8.77241379310345
"City","Old Bridge","NJ","New York-Newark-Jersey City, NY-NJ-PA",1068,1,10.952380952381,104,4.37984496124031,8.77241379310345
"City","Berkeley","NJ","New York-Newark-Jersey City, NY-NJ-PA",1069,1,11.7231638418079,109,6.47286821705426,8.77241379310345
"City","North Brunswick","NJ","New York-Newark-Jersey City, NY-NJ-PA",1076,1,7.58293838862559,100,0.930232558139535,8.77241379310345
"City","Franklin","NJ","New York-Newark-Jersey City, NY-NJ-PA",1077,1,6.69642857142857,91,0.193798449612403,8.77241379310345
"City","Marlboro","NJ","New York-Newark-Jersey City, NY-NJ-PA",1084,1,10.2678571428571,108.5,4.26356589147287,8.77241379310345
"City","Teaneck","NJ","New York-Newark-Jersey City, NY-NJ-PA",1087,1,11.6666666666667,117,7.98449612403101,8.77241379310345
"City","Manalapan","NJ","New York-Newark-Jersey City, NY-NJ-PA",1088,1,7.58293838862559,105,1.2015503875969,8.77241379310345
"City","Monroe","NJ","New York-Newark-Jersey City, NY-NJ-PA",1095,1,7.57855822550832,102,1.04651162790698,8.77241379310345
"City","Scarsdale","NY","New York-Newark-Jersey City, NY-NJ-PA",1105,1,5.13833992094862,120,1.62790697674419,8.77241379310345
"City","Montclair","NJ","New York-Newark-Jersey City, NY-NJ-PA",1114,1,7.97546012269939,77,0.503875968992248,8.77241379310345
"City","Hillsborough","NJ","New York-Newark-Jersey City, NY-NJ-PA",1116,1,6.89655172413793,91.5,0.271317829457364,8.77241379310345
"City","Elmont","NY","New York-Newark-Jersey City, NY-NJ-PA",1125,1,9.23076923076923,142,8.83720930232558,8.77241379310345
"City","West Babylon","NY","New York-Newark-Jersey City, NY-NJ-PA",1130,1,7.08661417322835,111,1.58914728682171,8.77241379310345
"City","Great Neck","NY","New York-Newark-Jersey City, NY-NJ-PA",1139,1,5.71428571428571,161,6.24031007751938,8.77241379310345
"City","Ronkonkoma","NY","New York-Newark-Jersey City, NY-NJ-PA",1197,1,9.75609756097561,108,3.17829457364341,8.77241379310345
"City","East Meadow","NY","New York-Newark-Jersey City, NY-NJ-PA",1217,1,7.3394495412844,124.5,3.64341085271318,8.77241379310345
"City","Fort Lee","NJ","New York-Newark-Jersey City, NY-NJ-PA",1219,1,10.2102102102102,110,4.49612403100775,8.77241379310345
"City","Yorktown","NY","New York-Newark-Jersey City, NY-NJ-PA",1235,1,10.1796407185629,113.5,5.69767441860465,8.77241379310345
"City","Belleville","NJ","New York-Newark-Jersey City, NY-NJ-PA",1239,1,9.52380952380952,100.5,2.17054263565891,8.77241379310345
"City","Smithtown","NY","New York-Newark-Jersey City, NY-NJ-PA",1245,1,8.15217391304348,121,4.30232558139535,8.77241379310345
"City","Carmel","NY","New York-Newark-Jersey City, NY-NJ-PA",1317,1,7.46268656716418,132.5,5.81395348837209,8.77241379310345
"City","Farmingdale","NY","New York-Newark-Jersey City, NY-NJ-PA",1351,1,8.86075949367089,126,6.58914728682171,8.77241379310345
"City","Fair Lawn","NJ","New York-Newark-Jersey City, NY-NJ-PA",1353,1,11.6279069767442,87,3.02325581395349,8.77241379310345
"City","Merrick","NY","New York-Newark-Jersey City, NY-NJ-PA",1367,1,10.9090909090909,140,9.41860465116279,8.77241379310345
"City","Bellmore","NY","New York-Newark-Jersey City, NY-NJ-PA",1374,1,6.50887573964497,134,4.8062015503876,8.77241379310345
"City","Baldwin","NY","New York-Newark-Jersey City, NY-NJ-PA",1392,1,14.2857142857143,130.5,9.8062015503876,8.77241379310345
"City","Ossining","NY","New York-Newark-Jersey City, NY-NJ-PA",1396,1,6.79611650485437,111,1.27906976744186,8.77241379310345
"City","Neptune","NJ","New York-Newark-Jersey City, NY-NJ-PA",1417,1,11.6022099447514,97,3.56589147286822,8.77241379310345
"City","Franklin Square","NY","New York-Newark-Jersey City, NY-NJ-PA",1440,1,9.89010989010989,131,8.33333333333333,8.77241379310345
"City","Coram","NY","New York-Newark-Jersey City, NY-NJ-PA",1463,1,10.1941747572816,131,8.75968992248062,8.77241379310345
