SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
2985,4508,Eaton Rapids,City,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936,0.966183574879227,0.969358418301074,0.95,0.9053571428571429,0.9617116807882784,0.978865406006674,0.9511957052220595,0.9863612361736425,0.9812782440284055,0.9856060688317281,0.9871169078486152,0.9348484211411512,0.9587813620071685,0.9298029556650247,0.9720279720279721,0.9429124334784712,0.9948717948717949,0.9754385964912281,0.9899888765294772,1,0.9894625922023182,0.9798994974874372,0.970647098065377,1.000699790062981,0.956457246007142,0.9605633819201285,0.952,0.8962264150943396,0.9470502258836035,0.9533316115702479,0.9721051010441901,1.0025342167860885,1.0058202982902873,0.9765835129863463,1,1.0067519181585678,0.9826086956521739,0.9809885931558935,0.9901175881911434
2986,13227,Payson,City,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0751790466186475,1.0395824271422358,1.1039136363636364,1.0349460572766185,1.076877966101695,1.0265763418447107,1.0164631043256998,0.9781463928383359,1.021944987416198,1.0793,1.0205090208565821
2987,21337,Windsor,City,CO,,,0.8776636713735558,0.933516295025729,0.958643427862738,0.9390243902439024,0.9514515735545255,0.9443207126948775,0.9575386669633916,0.8695652173913043,0.9130706691682301,0.9309542280837859,0.8801661136759105,0.884083044982699,0.9368421052631579,0.9340252038547072,0.8829408543263965,0.9520285290848463,0.939328295549958,0.9619099801128292,0.9382978723404255,0.9492847854356307,0.9389430477167778,0.9475940924249643,0.9411764705882353,0.936768149882904,0.9666666666666667,0.9443447037701975,0.9563553443741828,0.9728614080621564,0.9749892148403796,0.957705521267165,0.9287359761911289,0.9538461538461539,0.9772727272727273,0.9524307110838186,0.9734812694530903,0.9543147208121827,0.970873786407767,0.97,0.989942333148413,0.9807767752059631,0.9885386819484241,0.9869125871854385,0.9724770642201835,0.9774193548387097,0.9726495726495726,0.9747863247863248,0.9711595055915244,0.9635702135702136,0.9828387536161636,0.9865168539325843,0.9877025535786885,0.997872340425532,0.9933652037617555,0.9865709728867624,0.9818148754318967,0.9586111971809768,0.9878419452887538,0.989008573312816,0.971580459770115,0.9957215200698826,0.98989898989899,1,1,1,1,0.9828326180257511,0.9777900824412452,0.963479537529822,0.9720767716535433,0.9732482767861916,0.974477958236659,0.9818111380145278,0.9830985915492958,0.9912082905088628,0.99812734082397,1,0.9920681882220344,0.9896694214876033,1,0.9883720930232558,0.9657894736842105,0.9811275122625622,0.9907407407407407,0.9840297078141753,0.9875,0.9846887520230785,0.9902084692324418,0.9947826086956522,0.9943898916967508,0.9824422187751247,0.9838742600530721,0.9860365198711063,0.9747768595041322,0.9931708342088674,0.9568300653594771,0.9715384615384616,0.9874095823000932,1,1,1,0.9902380952380953,1,0.9880597014925373,0.969628990288325,0.9770114942528736,0.9818355079490612
2987,398932,Milford,City,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9110396570203644,0.9963250306247448,1,0.9937931919332991,1,1.0070023341113705,1,0.9976802607439422,0.9789316875931049,0.9886029056948352,0.9512498586132789
2988,35766,Prospect Heights,City,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9678467034751542,0.9693719277127109,0.9649965381096786,0.9508052433074761,0.9655172413793104,0.9384042992972302,0.9433962264150944,0.8857142857142857,0.8862876254180602,0.9296875
2989,5693,Loomis,City,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9624066110220573,0.958043958902328,1.0129032258064516,0.973011146921384,0.997229916897507,0.9869281045751634,0.9397590361445783,0.96,0.948114190456345,0.9665970772442589,0.9469647422557821,0.9826607259793787,1,0.9773541149009863,0.98,0.9710484239378712,0.9800875273522975,0.9919839679358717,0.954858934169279,0.95,0.9700279462609511,0.9612329712019314
2990,13021,North Liberty,City,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9553095076194176,0.9642207398423287,0.972195033999588,0.9811270600744284,0.9811220905300231,0.9803921568627451,0.9635923003354041,0.9649998931491722,0.9666666666666667,0.9641589036070385,0.9523809523809523,0.9811465948441709,0.9847285333680371,0.9924358974358974,0.9748589020010262,0.9837554886675284,0.9840210114668257,0.9770104895104895,0.9767441860465116,0.9690528290090653,0.9848005066497784,0.9790849673202614,0.9510567296996663,0.9816487455197133,0.9961389961389961,0.9913406987160346,0.986915117290851,0.9816145187798444,0.9873248832555037,0.990990990990991,0.9834506624949632,0.9888893345633949,0.9732889571599249,0.9747292418772563,0.9733700642791552,0.9784590836562571,0.9838799332962757,0.9824647048048402,0.9923969587835134,0.989842727860024,0.9917212832011039,0.9869235617390485,0.9794228653170653,0.9701492537313433,0.9848484848484849,0.9612298976709369,0.9858740435550324,0.9629629629629629,0.9851248459007499,0.9791666666666666,0.9800938790646638,0.9915824915824916,0.9937596899224805,0.9732442264925586,0.991293152007725,0.9831460674157303,0.9865053513261982,0.9844672327603916,0.9825581395348837,0.9843365869000684,0.9795273559660831,0.9902514109799897,0.9933501941359598,0.9887359198998749,0.9867963863794301,1,0.9877552021986651,0.9753880720747509,0.9844559585492227,0.9666166166166166,0.9671145622083166,0.9762381478412961,0.9819915572891077,0.9918032786885246,1,0.9956403707643862,1,0.9915985177613085,0.9855551683298089,0.9803921568627451,0.9795835034708044,0.9830976198689203
2990,46783,North Canton,City,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9516516440957135,0.9796437659033079,0.9497644560807632,0.9397209792050539,0.9538156923653107,0.9438534142570327,0.9220872051465332,0.9724137931034482,0.9427609427609428,0.9146188537835251,0.950950950950951,0.9596952710048243,0.9676470588235294,0.9424520433694745,0.9643447239023325,0.9593878752207181,0.9799918334013883,0.95,0.941296928327645,0.9393397943687751,0.9414758269720102,0.9245,0.9647083304835358,0.9578270192994996,0.9818181818181818,0.9517144856543037,0.9653706230104593,1,0.9740304209577144,0.9775010993565605,0.9190526687875574,0.9383135423615745,0.9845351092607957,0.967741935483871,0.9503392130257802,0.955831608005521,1,1,1,1,0.9874817288928297,0.9510921346537784,0.9962935507783544,0.950920245398773,0.966183574879227
2991,53586,Nokomis,City,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9429674448575992,0.9285714285714286,0.9235505387378142,0.938826140889208,0.9073359073359073,0.9090909090909091,0.9350625694457094,0.9202232744833642,0.8911214576470623,0.9274924471299094,0.9400060289549366,0.9560810594157823,0.923313670171839,0.9421686746987952,0.9273429802028339,0.9471008380643418,0.8928772830043158,0.9148936170212766,0.9393939393939394,0.9237837465089819,0.9296286238033811,0.9320114267470637,0.9272727272727272,0.9277866136974504,0.9297581441398568,0.9406896551724138,0.9379298861602539,0.907859078590786,0.9472295514511874,0.9504752376188094,0.952510346082132,0.9430331023864511,0.9287290010163209,0.9143002343960671,0.9093664746892998,0.9428158548124328,0.9670154987415551,0.9597188429305218,0.9495526462113936,0.9496124031007752,0.9343597801816833,0.9293281123729974,0.936417938025655,0.9443671766342142,0.9193348599852527,0.92,0.9219078811110241,0.9563011829343733,0.9322922262660939,0.9578305219884973,0.9288368105172906,0.9484277414669571,0.948104652040991,0.9260361969721576,0.9145038167938931,0.9452054794520548,0.9232887359023765,0.9304589707927677,0.905709650122585,0.9299821127925358,0.9398762867162602,0.9457984721716988,0.9131524008350731,0.9465816071599236,0.9598853868194842,0.9359094122990621,0.9463677120683086,0.921007243877199,0.9222222222222223,0.9287054409005628,0.9077835233998877,0.9331103678929766,0.9269569928070545,0.921146953405018,0.9308213716108453
2992,36618,Hillsboro,City,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9264703039502009,1.008763376016834,0.9894736842105263,0.9841789715721614,1.0066707095209217,1,0.9751996637242539,1,0.9636363636363636,0.9678768605066619,0.9779346866725508
2993,36022,Petoskey,City,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9623189785900117,0.9395973154362416,0.9585121602288984,0.9420289855072463,0.963855421686747,0.8823529411764706
2994,397204,Upper Southampton,City,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320300068197318,0.9724902036377446,0.9652861192294916,1.0000038461686391,0.9749126706891077,0.9786504424778761,0.9743286378328694,0.9701492537313433,0.9628967761506853,1
2995,52081,Fort Thomas,City,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8838148717948717,0.9336791404223787,0.946649411662353,0.9928520371694067,0.9759132007233273,0.96415770609319,0.9176923076923077,0.9532994923857868,0.9392542101042503
2996,49424,Lowell,City,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9898569459545069,0.9760858955588092,0.9666762095619811,0.9783168068281662,0.9790972667455062,0.9805603201829617,0.9854651162790697,0.9956521739130435,0.9861111111111112,1,0.9732142857142857,0.981081081081081,0.983053365703924
2997,12546,Mantua,City,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9127281820455114,0.9554140127388535,0.9731403412851429,0.9456911563449402,0.9803441666781573,0.9477423255558304,0.9229983054088449,0.9391799957431042,0.9473040215351987,0.9423113165819869,0.9706134706134706,0.9259259259259259,0.933563885523076,0.9640102827763496,0.9772253693678601,0.9195282960391744,0.9791191183229044,0.9436619718309859,0.9948096885813149,0.9607855220464321,0.9461279023218575,0.9654934437543133
2998,189755,Ocean Acres,City,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9717807240393775,0.9838070546221243,0.9388646288209607,0.9519887137485901,0.9496500654142692,0.9818451278251205,0.9362934362934363,0.9174961722257442,0.921875,0.9333684656651164,0.9541397353031702,0.9567684316602599,0.9587628865979382,0.9570316556811136,0.9426934097421203,0.9664891925935764,0.9652518397222167,0.9651478906298957,0.9442222222222222,0.9404388714733543,0.9587020648967551,0.9703881552621049,0.9496100598512787,0.9818181818181818,0.9633197480548351,0.9646111340538752,0.9802133750720535,0.9629113877967088,0.9738145553022204,0.9524250277674935,0.9559804357492219,0.9477296477391477,0.9586056644880174,0.9669889963321107,0.9233269273099289,0.9561606906555749,0.9578544061302682,0.9503394069310468,0.9561128526645768,0.9738707787931302,0.9545753785385122,0.9583159649854106,0.9723889555822329,0.9548347984237647,0.9262709797872961
2999,21961,Goffstown,City,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0004514970905074,0.9882810182963326,1.0028901836467043,1.0000683937823833,1.0000943126607602,1,1.0094043887147335,0.9923969587835134,0.9896585850296036,1.0001283873389877
3000,6679,Ramsey,City,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9694187133691566,0.9472479862204484,0.9310794602698651,0.9636363636363636,0.9638116021094745,0.976810407036842,0.9783226139617858,0.9779831348888703,0.9780155947459312,0.9727272727272728,0.9775280898876404,0.956498338390406,0.967741935483871,0.9594092250887027,0.9602954755309326,0.9565238185300403,0.9555806704414592,0.9817863359910597,0.998881754406308,0.9854604200323102,0.9686966445601455,0.9694638694638695,0.981344898151733,0.9247737907235187,0.9704428219375182
3001,37867,China Grove,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9829311359623308,0.9672131147540983,0.8890794739851343,0.9698964367210812,0.9756969263759828,0.9790087463556851,0.9925373134328358,1,0.9572266298723697,0.9927007299270073,0.9870967741935484,0.9278051609162076,0.9739495798319328,0.9676688020637065,0.9516753911217579
3002,14803,Cottonwood,City,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9721662222193178,0.9504132231404959,0.9907692307692307,0.9504637734741146,1,0.9897172236503856,0.9855839952927331,0.958139534883721,0.9596146721007781,0.9658119658119658,0.9646302250803859,0.9711595055915244,1,0.9762322637220797,1,1,0.9808219178082191,0.9794871794871794,0.9612875163114397,1,0.9865196588308716,0.9463785514205683,0.9308440286078181
3003,35562,Huntingtown,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9119940919281264,1.0001111358079573,0.9462016761286834,0.955555456789904,0.9815789473684211,0.9737187253003647,1,0.9724238026124818,0.9545371885797418,0.9618348596170965,0.9193418293273109,0.9880187016744255,1.0023731587561375,0.9826650300054556,0.9854545454545455,0.9872898089657779,1,0.9846153846153847,0.9797239442408466,0.9834416974642908,0.9769713886950454,0.9547190398254228,0.9416027280477408
3004,17397,Charlestown,City,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9795748228428511,0.9983870967741936,0.9938791341911936,0.9865498698344868,0.978125,0.9565538000930253,0.9777274443186108,0.9951325040562466,0.9649071603291084,0.9943502824858758,1,0.9921862791061103,0.9865053513261982,1.0065666041275798,1,0.9941897998708844,0.9809542131589073,0.9694444444444444,1,0.9616380339186369
3005,20502,Silverton,City,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9674193548387097,1,0.9978058823529412,0.9800197778176161,0.9881976395279056,0.9801136363636364,0.9775461670476675,0.9702641763810276,1,0.9798798014110269
3006,28511,Hillsdale,City,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9535020600353149,0.9989462592202318,0.9797323585562925,0.9478672985781991,1,0.9240592194397895,0.962278675904542
3007,17622,Crest Hill,City,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8974358974358975,0.9591836734693877,0.9333333333333333,0.9723221809169764,0.9495295124037639,0.9553791765431698,0.9568609453877925,0.9498603351955307,0.9760366889145593,0.9472932177350909,0.8989199053621586,0.9640460005985207,0.9399720800372267,0.9228693741902777,0.9750693586310024,0.9551279928047839,0.970930930930931,0.9610672231050088,0.9839008099267756,0.9693642497164439,0.9296735526335966,0.9105263157894737,0.9411,0.9587313029374662,0.962278675904542,0.9722887285870958,0.9701774254435636,0.9351481184947958,0.9704641350210971,0.9680791334327654,0.9659919954259577,0.9799728190758485,0.9781076493448513,0.9567901234567902,0.9366873293980018,0.9636650868878357,0.9568388496514795,0.9712996811075678,0.9622113365990203,0.9765653638738765,0.9925384197583738,0.9834190966266438,0.9808589306029578,0.982532751091703,0.9946524064171123,0.9658343012001549,0.9677211103938025,0.9740740740740741,0.9821753364859949,1,0.9669291593184719,0.9690949227373068,0.978494025973857,0.9689644492982771,0.9711111111111111,0.9727272727272728,0.9689692351139364,0.9310344827586207
3008,38988,Highland,City,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9201528730466928,0.9644890193281445,0.9504752376188094,0.9099181073703366,0.9831223628691983,0.9727626459143969,0.967741935483871,0.989108758924917,0.9576504460904037,0.9322521279043019,0.9605527699052878
3009,31960,Harrisonville,City,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9698015530629853,0.9641542864931171,0.9975666666666667,0.9757428744693754,0.9856635220125787,0.987848,1.0229638693116376,0.9476190476190476,1.004510688405797,0.9938313913639479,1
3009,29344,Saratoga Springs,City,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0284087865705975,1.015459230069718,1.0307692307692307,1,1,1.0335917312661498,0.9820230948304848,1.0616115488117899
3010,14032,Summerfield,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9439485558604899,0.9576837416481069,0.9560176991150442,0.9457908090618734,0.9508195410143753,0.971142178844632,0.9552391727377896,0.9541984732824428,0.9616295662100456,0.9714855193021602,0.9379310344827586,0.9312010661335999,0.9415671793136791,0.9428571428571428,0.9615384615384616,0.9688060731538992,0.9799554565701559,0.9711029912152231,0.952755905511811,0.9594595588484344,0.9523076923076923,0.9523809523809523,0.9552380952380952
3011,10575,Broussard,City,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9722067815453029,0.971875,0.9807692307692307,0.9546078431372549,0.9649122807017544,0.9769189479334407,0.9544062606328684,0.9664310954063604,0.973549677706157,0.9728320137602071
3012,7811,Welby,City,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0034270414993307,1.0327868852459017,1.025089605734767,1.0350262697022767,1.0512820512820513,1.0057142857142858,1,1.0154743673154427,1.0113761080624735,1.0071746880570411,1.0004547521600728,1.0265056022408963,1.0186440677966102,1.0235849056603774,1.038888888888889,1.0272727272727273,1.0001961553550411,0.9935309350218169,1,0.9784615384615385,0.9857765891166593,0.9841577160066995
3012,56662,Vine Grove,City,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.959020644427343,0.9815613937567655,0.9226322810137839,0.9951219512195122,0.9784318150640983,0.9776536312849162,0.9799897383273474,1,0.9974345818368394,0.9543664065403197,0.9779005149130477,0.9573982502852796,0.969948717948718,0.9847878302642114,0.9706572478007445
3013,399115,Tiverton,City,RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9108814751216321,0.9515570934256056,0.9784866711341386,0.9591836734693877,0.9693735832013414,0.962934362934363,0.9670454545454545,0.9563553731124468,0.9336142540412384
3014,38807,Greenwood Village,City,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.9765355417529331,0.9898793103448276,0.9673027739523903,0.959166895039737,0.9716793701051571,0.9771346909610575,0.953165450694281,0.965925,0.9340659340659341,0.9556617401933548,0.9578984055066655,0.973532116581777,0.9583333333333334,0.98696644295302,0.9809940640314017,0.9816155988857939,0.962772785622593,0.9674418604651163,0.9586206896551724,0.9807692307692307,0.9356884057971014,0.9537514364031596,0.9482758620689655,0.9872495446265938,0.9846153846153847,0.9943181818181818,0.9768493686932401,0.9824281150159745,0.9393939393939394,0.9545983701979045,0.9893936746461647,0.9494958696346125,0.9398268398268398
3015,398577,Palmer,City,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701897018970189,0.9566287434866487,0.9539320614239181,0.9780767366484977,0.9315603946532429,0.9459459459459459,0.9,0.938822624086187,0.9589606104351412,0.923927349302448,0.9396582282392321,0.9323273515344168,0.9232056884910647,0.9425327308538987,0.969,0.9763102725366877,0.9727626459143969,0.9772535804549284,0.9382978723404255,0.9598603839441536,0.9291035141462263,0.9508729582279795,0.9355316783994072,0.9612903225806452,0.9014423076923077,0.9370078512707042,0.9793832118672506,0.9438202247191011,0.9449796429589108,0.9644654088050315,0.9629593512302843,0.9623837111388056,0.9634146341463414,0.9578947368421052,0.9544844131937109,0.9730764561879135,0.9506790564689064,0.9705485173840509,0.9698629631678932,0.9628148142404057,0.9685741088180113,0.972972972972973,0.9717062811402434,0.9689310163243813,0.9784110090740133,0.9388111888111889,1,0.9692737430167597,0.9502159581723119,0.9567627415182742,1,0.9903765882670992,0.979381443298969,0.9694352159468438,0.9956347762822845,0.9535353535353536,0.9454545454545454,0.9539314161926085
3016,18955,Larchmont,City,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9886792452830189,0.9850331744950535,1.0146955913226032,0.9986449864498645,1,1,0.9489816170086085,1,0.9946996466431095,0.9992384556804284,1.005133448265536,1,0.992992992992993,1,0.9926739926739927,0.9904713492932027,0.9550970873786407,0.9747102212855637,0.9329061774401171,0.9889230769230769,0.9573945223079776
3017,38474,Fairhaven,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9815074852585615,0.9841446312368449,0.9188969991889699,0.9777777777777777,0.986159169550173,0.9716163060969069,0.9637920931996002,0.9744360902255639,0.9666240203923782,0.9658502932045533,0.9539121114683816
3018,398625,Silver Spring,City,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9603201067022341,0.9827467218771566,0.9605523619265057,0.9763990734763177,0.9756592292089249,0.9802376594713893,1,0.9733333333333334,0.9504320145520692,0.95551460910766,0.9970414201183432,0.9454632055251251,0.9899959167006942,0.9771986970684039,0.9839497557571528,0.9824135839902971,0.9702850212249848,0.9833410256563304,0.9786096256684492,0.97125,0.9300514511813109,0.9590472888807318,0.9106874672009924,0.9634146341463414,0.9648430213819857,0.9723023658395845,0.9633089271908681,0.9791623254844759,0.9837940237997351,0.9766476283063961,0.946987951807229,0.9721047430830039,0.9594703860925814,0.9666581174660169
3019,9865,East Pennsboro,City,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9487474972191323,0.9483494725438157,0.9705356726082115,0.9937380317448534,0.9711159004480137,0.9955555555555555,0.9773089860197874,0.9649749821300929,0.9843759800999086,0.9625668449197861,0.9777777777777777,0.95,0.9803876546159436,0.978017048003589,0.9833277759253084,0.9977494373593399,0.9686277885374077,0.9939571869654482,0.958090035336495,0.9727626459143969,0.95460334752707,0.9685803582568797
3020,49631,Newton,City,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9013485133193324,0.8704892141756548,0.9209209209209209,0.956513555215033,0.943426597497385,0.9403642773207991,0.9539171505329751,0.9282934963868816,0.9649568308786186,0.9678291430116248,0.9636363636363636,0.9016393442622951,0.9259259259259259,0.9341317365269461,0.9522265054931329,0.9612256789472032,0.9779065888240199,0.9861909691805367,0.9791666666666666,0.9718253968253968,0.9647357967798024,0.9585121602288984,0.8903225806451613,0.964834990126184,0.9465322548914907,0.9472981987991995,0.9595108695652175,0.9806834936018397,0.967741935483871,0.9591670069416088,0.9619084263178146,0.9530716129593643,0.9522727272727273,0.9433333333333334,0.961672130339405
3020,395519,South Fayette,City,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9521651367706319,0.942698812290377,0.9483322432962721,0.9798572849533254,0.9679389496238292,0.9702147215390711,0.9729483973630371,0.9553972551464128,0.9404406455515875,0.9698450340068837
