"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-01-31,38760,"Granite","UT","Salt Lake City","Salt Lake County",12322,644400,0.00311332503113325,0.00876643706950532,0.0565666502705362,0.0553223580472351,0.00860258819997117,"2019-01","2019-Q1",644400,0,"2019-01"
2019-01-31,51772,"Durham","PA","Philadelphia-Camden-Wilmington","Bucks County",12323,405600,0.0107151756790431,0.0408006158583526,0.112757201646091,0.0438314751433326,0.00405857248525532,"2007-07","2007-Q3",417700,-0.0289681589657649,"2005-06"
2019-01-31,216984,"West Kittanning","PA","Pittsburgh","Armstrong County",12324,91400,0.00109529025191676,0.0121816168327796,0.0481651376146789,0.0226919273381605,0.00932288277194249,"2019-01","2019-Q1",91400,0,"2019-01"
2019-01-31,396566,"Dewey-Humboldt","AZ","Prescott","Yavapai County",12325,310700,-0.00639590661976335,-0.0211090107120353,0.0315405046480744,0.0971937846832571,0.0311610562928328,"2018-10","2018-Q4",317400,-0.0211090107120353,"2018-07"
2019-01-31,53240,"McLean","IL","Bloomington","McLean County",12326,112400,0.0017825311942959,-0.00618921308576481,-0.0251517779705117,0.0139071008076832,0.00635540890373565,"2017-11","2017-Q4",117100,-0.040136635354398,"2017-05"
2019-01-31,47754,"South Branch","MI",,"Iosco County",12327,61800,-0.0221518987341772,-0.019047619047619,0.148698884758364,0.089272866959806,0.0216186039492008,"2018-11","2018-Q4",64100,-0.0358814352574103,"2018-10"
2019-01-31,17447,"Church Creek","MD","Cambridge","Dorchester County",12328,128300,-0.00542635658914729,-0.0153491941673062,0.0682764363030808,0.0161901730447986,-0.0114091505558016,"2006-06","2006-Q2",166700,-0.230353929214157,"2004-12"
2019-01-31,37056,"Addis","LA","Baton Rouge","West Baton Rouge Parish",12329,209400,0.00335409678965022,0.0101302460202605,0.0145348837209302,0.0341908289541859,0.0217871189770298,"2019-01","2019-Q1",209400,0,"2019-01"
2019-01-31,57134,"Woodway","WA","Seattle-Tacoma-Bellevue","Snohomish County",12330,1492000,0.00593311758360302,0.0119370591427021,0.0408818194502581,0.0844426992256653,0.0341628708118773,"2019-01","2019-Q1",1492000,0,"2019-01"
2019-01-31,30094,"Bath Springs","TN",,"Decatur County",12331,107100,0.00469043151969981,0.0142045454545455,0.192650334075724,0.0841682526023677,0.0475564630979908,"2019-01","2019-Q1",107100,0,"2019-01"
2019-01-31,25149,"Hoisington","KS","Great Bend","Barton County",12332,68900,0,0.017725258493353,0.266544117647059,,,"2019-01","2019-Q1",68900,0,"2019-01"
2019-01-31,24409,"Dora","AL","Birmingham-Hoover","Walker County",12333,61700,0.013136288998358,0.0786713286713287,0.173003802281369,0.0591094293113132,,"2010-10","2010-Q4",63200,-0.0237341772151899,"2010-09"
2019-01-31,29218,"Lone Pine","CA",,"Inyo County",12334,231500,0.00173085244482908,-0.00172488141440276,0.074744661095636,0.0807625033447197,0.0227863017282377,"2007-02","2007-Q1",238100,-0.0277194456110878,"2006-11"
2019-01-31,31864,"Greenville","VA","Staunton-Waynesboro","Augusta County",12335,177400,0.00169395821569735,0.010250569476082,0.036214953271028,0.0244722869114302,0.00624051942003168,"2006-11","2006-Q4",187900,-0.0558807876530069,"2006-06"
2019-01-31,40136,"Ogden Dunes","IN","Chicago-Naperville-Elgin","Porter County",12336,335500,0.00388988629563136,0.00388988629563136,0.0664335664335664,0.0543457656900885,-0.0132570285762723,"2009-09","2009-Q3",432100,-0.223559361258968,"2008-01"
2019-01-31,41282,"Trimont","MN","Fairmont","Martin County",12337,79400,0.00252525252525253,0,0.102777777777778,0.0862561287849537,0.0346112714312181,"2018-11","2018-Q4",79500,-0.00125786163522013,"2018-10"
2019-01-31,11819,"Harrison","ID","Coeur d'Alene","Kootenai County",12338,514500,0.00961538461538462,0.038135593220339,0.19734698626949,0.0549794324868669,-0.00203723854380389,"2008-05","2008-Q2",540200,-0.0475749722325065,"2007-05"
2019-01-31,27281,"Stoddard","NH","Keene","Cheshire County",12339,237000,0.00126742712294043,0.0110921501706485,0.193954659949622,0.0562106052459888,0.0218131745552173,"2019-01","2019-Q1",237000,0,"2019-01"
2019-01-31,237226,"Roman Forest","TX","Houston-The Woodlands-Sugar Land","Montgomery County",12340,234300,0.0038560411311054,0.00171013253527148,0.0698630136986301,0.0893981923496168,0.0386850400629155,"2019-01","2019-Q1",234300,0,"2019-01"
2019-01-31,4555,"Elkins","AR","Fayetteville-Springdale-Rogers","Washington County",12341,140700,0.00643776824034335,0.0195652173913043,0.0515695067264574,0.071751754986928,0.018355957784959,"2019-01","2019-Q1",140700,0,"2019-01"
2019-01-31,19537,"Nashotah","WI","Milwaukee-Waukesha-West Allis","Waukesha County",12342,371400,0.00786974219810041,0.00324149108589951,0.0192096597145993,0.0487069964338487,0.0153569316654731,"2019-01","2019-Q1",371400,0,"2019-01"
2019-01-31,214067,"Oakland","PA","New Castle","Lawrence County",12343,55700,-0.0035778175313059,0.00179856115107914,-0.0141592920353982,-0.0117802189287782,-0.00641077070533536,"2003-07","2003-Q3",74600,-0.253351206434316,"1997-06"
2019-01-31,397088,"Elsinboro","NJ","Philadelphia-Camden-Wilmington","Salem County",12344,129200,-0.0174904942965779,-0.0664739884393064,-0.0386904761904762,-0.018439085517346,-0.0187357852463398,"2006-08","2006-Q3",175200,-0.262557077625571,"2004-11"
2019-01-31,397252,"Caroga","NY","Gloversville","Fulton County",12345,133200,0.000751314800901578,0.0106221547799696,0.185053380782918,0.0806054632181461,0.0481853605657574,"2019-01","2019-Q1",133200,0,"2019-01"
2019-01-31,34785,"Weston","OR","Hermiston-Pendleton","Umatilla County",12346,148900,-0.00134138162307176,0.0283149171270718,0.0689160086145011,0.0423699084208724,0.0254597385577502,"2018-12","2018-Q4",149100,-0.00134138162307176,"2018-12"
2019-01-31,12234,"La Crosse","KS",,"Rush County",12347,54600,-0.00546448087431694,-0.0267379679144385,-0.0387323943661972,-0.0106407197016186,,"2010-03","2010-Q1",66300,-0.176470588235294,
2019-01-31,57168,"Dugspur","VA",,"Carroll County",12348,84500,0.014405762304922,0.014405762304922,0.123670212765957,0.0246865181651035,-0.00210558650872816,"2008-06","2008-Q2",91800,-0.079520697167756,"2008-03"
2019-01-31,11937,"Holden Beach","NC","Myrtle Beach-Conway-North Myrtle Beach","Brunswick County",12349,430000,-0.00807381776239908,-0.0148911798396334,0.0614663046161442,0.036347975985999,-0.0139188553442624,"2006-04","2006-Q2",673800,-0.361828435737608,"2005-01"
2019-01-31,395529,"Andes","NY",,"Delaware County",12350,212100,0.00426136363636364,0.0153183341311632,0.0391964723174914,0.0383739430369832,0.00974333094931623,"2019-01","2019-Q1",212100,0,"2019-01"
2019-01-31,7242,"Star City","IN",,"Pulaski County",12351,93600,0.00106951871657754,0.00321543408360129,0.165628891656289,0.0707567989103981,0.0205123128796234,"2019-01","2019-Q1",93600,0,"2019-01"
2019-01-31,23188,"Chesterfield","IN","Indianapolis-Carmel-Anderson","Madison County",12352,68900,-0.00144927536231884,0.00291120815138282,0.109500805152979,0.0408497053058356,0.003702750459043,"2006-10","2006-Q4",77200,-0.107512953367876,"2005-03"
2019-01-31,211770,"Houserville","PA","State College","Centre County",12353,221400,0.00271739130434783,0.0137362637362637,0.0331311245916939,0.0399710400289366,0.0265280064955751,"2019-01","2019-Q1",221400,0,"2019-01"
2019-01-31,21877,"Elk Rapids","MI",,"Antrim County",12354,239100,0.000418410041841004,-0.00167014613778706,-0.0477897252090801,0.0450719580279715,0.0244989799984359,"2003-07","2003-Q3",272400,-0.122246696035242,
2019-01-31,44865,"Darwin","MN",,"Meeker County",12355,214200,-0.00695410292072323,-0.0106235565819861,0.026353617632966,0.0519266150895954,0.0345582832956881,"2006-04","2006-Q2",219300,-0.0232558139534884,"2006-01"
2019-01-31,32113,"Humboldt","SD","Sioux Falls","Minnehaha County",12356,207400,-0.00192492781520693,-0.0344506517690875,0.132096069868996,0.0698167845354474,0.0430258277065365,"2018-10","2018-Q4",214800,-0.0344506517690875,"2018-09"
2019-01-31,44505,"Cedar Point","NC","Morehead City","Carteret County",12357,322100,0.00217797137523335,0.014168765743073,0.1034600890716,0.0505615501109182,-0.00208698888974646,"2006-09","2006-Q3",381700,-0.156143568247315,"2005-11"
2019-01-31,34510,"Utica","OH","Columbus","Licking County",12358,117900,0.00855431993156544,0.0573991031390134,0.186116700201207,,,"2014-10","2014-Q4",151600,-0.222295514511873,
2019-01-31,396683,"Weissport East","PA","Allentown-Bethlehem-Easton","Carbon County",12359,140800,0.00571428571428571,0.0254916241806264,0.0839107005388761,0.0236000932099283,-0.000777911314190916,"2007-12","2007-Q4",154900,-0.0910264686894771,"2006-11"
2019-01-31,20476,"Shoemakersville","PA","Reading","Berks County",12360,137600,-0.000726216412490922,0.000727272727272727,0.0877470355731225,0.0403630001598612,0.00997364041601534,"2018-12","2018-Q4",137700,-0.000726216412490922,"2018-12"
2019-01-31,18308,"Glidden","WI",,"Ashland County",12361,67500,0.00148367952522255,0.0273972602739726,0.182136602451839,0.0234953176499519,-0.00248423564118683,"2003-01","2003-Q1",93100,-0.274973147153598,
2019-01-31,4692,"Farmersville","TX","Dallas-Fort Worth-Arlington","Collin County",12362,159200,0.00188797986154814,0.00125786163522013,-0.067369654364382,0.0744040957193111,0.0500375983032009,"2017-11","2017-Q4",173600,-0.0829493087557604,"2017-06"
2019-01-31,8083,"Bingham Farms","MI","Detroit-Warren-Dearborn","Oakland County",12363,425700,0.0272683397683398,0.0413405088062622,0.0560654924336393,0.042994675039284,0.0388811393911097,"2006-01","2006-Q1",450200,-0.0544202576632608,"2004-12"
2019-01-31,16251,"Friendship","ME",,"Knox County",12364,226100,-0.00963644327639071,0.0453074433656958,0.113793103448276,0.0136317676417443,0.00205759292493357,"2008-06","2008-Q2",231800,-0.0245901639344262,"2008-03"
2019-01-31,16824,"Asotin","WA","Lewiston","Asotin County",12365,229800,-0.00217108119843682,-0.0175288584865327,0.00833698990785432,0.0664365112327063,0.0274994362139704,"2018-10","2018-Q4",233900,-0.0175288584865327,"2018-09"
2019-01-31,216197,"Susquehanna Trails","PA","York-Hanover","York County",12366,173800,0.00346420323325635,0.0046242774566474,0.0134110787172012,0.0436059171948371,-0.00288799945133222,"2007-06","2007-Q2",194300,-0.105506948018528,"2006-03"
2019-01-31,11849,"Head of the Harbor","NY","New York-Newark-Jersey City","Suffolk County",12367,773300,0.0172323072875559,0.0501086366105378,0.140224122677676,0.0132343220207161,-0.0206985497590123,"2006-09","2006-Q3",1282500,-0.397037037037037,"2002-12"
2019-01-31,28145,"Dearborn","MO","Kansas City","Platte County",12368,167900,-0.0146713615023474,-0.0146713615023474,-0.0244044160371877,0.0386511112170014,0.0145618042759752,"2017-12","2017-Q4",172800,-0.0283564814814815,"2017-08"
2019-01-31,397033,"Dyberry","PA",,"Wayne County",12369,188900,0.00746666666666667,0.0529542920847269,0.0606400898371701,0.0362392008712362,0.00556637022151785,"2008-05","2008-Q2",193600,-0.0242768595041322,"2008-01"
2019-01-31,41809,"Yates City","IL","Galesburg","Knox County",12370,79300,-0.00376884422110553,-0.00998751560549313,0.0447957839262187,0.00827199822163172,0.000252557273938914,"2007-10","2007-Q4",82400,-0.037621359223301,"2006-08"
2019-01-31,396614,"Plainview","TN","Knoxville","Union County",12371,139500,0.0021551724137931,0.0152838427947598,0.0512434061793519,0.0406521730563874,0.0172242116966428,"2019-01","2019-Q1",139500,0,"2019-01"
2019-01-31,20365,"Sardis City","AL","Gadsden","Etowah County",12372,126700,-0.00860719874804382,-0.0408781226343679,0.112379280070237,0.0414806734092465,0.00337679430162474,"2018-09","2018-Q3",132500,-0.0437735849056604,"2018-07"
2019-01-31,48704,"Crainville","IL","Carbondale-Marion","Williamson County",12373,114300,0.00351185250219491,-0.00608695652173913,0.0622676579925651,0.0605260168980408,0.00577880308687062,"2018-09","2018-Q3",116900,-0.0222412318220701,"2018-08"
2019-01-31,42627,"Painted Post","NY","Corning","Steuben County",12374,118800,0.00592718035563082,-0.0124688279301746,0.0267934312878133,0.0323843182443884,0.0315251676463699,"2017-05","2017-Q2",123800,-0.0403877221324717,"2016-12"
2019-01-31,396811,"Taghkanic","NY","Hudson","Columbia County",12375,286400,0.0031523642732049,0.00455980357769204,0.0156028368794326,0.0269022284200189,0.0117993751473282,"2019-01","2019-Q1",286400,0,"2019-01"
2019-01-31,152739,"New Llano","LA","Fort Polk South","Vernon Parish",12376,86400,-0.0170648464163823,-0.0281214848143982,-0.0159453302961276,0.0331503722547892,0.0265242414306588,"2018-08","2018-Q3",89900,-0.0389321468298109,"2017-10"
2019-01-31,29808,"Tallapoosa","GA","Atlanta-Sandy Springs-Roswell","Haralson County",12377,101000,0.00798403193612774,0.0553814002089864,0.193853427895981,0.06133386542971,0.01003754541263,"2019-01","2019-Q1",101000,0,"2019-01"
2019-01-31,5386,"Keene","NY",,"Essex County",12378,304300,0.0102921646746348,0.0290835306053433,0.0540353307932109,0.0255778575625152,0.0143463159627177,"2019-01","2019-Q1",304300,0,"2019-01"
2019-01-31,41198,"Temple","NH","Manchester-Nashua","Hillsborough County",12379,274500,0.0036563071297989,0.0159141376757957,0.0509188361408882,0.0511539166376562,0.0105713002971057,"2006-06","2006-Q2",282200,-0.0272856130403969,"2005-07"
2019-01-31,216627,"Valley View","PA","Pottsville","Schuylkill County",12380,105400,0.0115163147792706,0.0363815142576204,-0.0409463148316652,0.013633315107372,0.0084437608602006,"2017-11","2017-Q4",111200,-0.052158273381295,"2017-07"
2019-01-31,4106,"Clarks Green","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County",12381,204400,-0.00341296928327645,-0.00438382854359474,0.0860786397449522,0.0240492702362876,0.0143252007234713,"2018-08","2018-Q3",210400,-0.0285171102661597,"2018-07"
2019-01-31,44639,"Cleveland","MN","Minneapolis-St. Paul-Bloomington","Le Sueur County",12382,231300,0.0104849279161206,0.0344364937388193,0.12939453125,0.079204404581054,0.0441899141892863,"2019-01","2019-Q1",231300,0,"2019-01"
2019-01-31,9422,"Tonka Bay","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",12383,646200,-0.000618620476337767,-0.00354664610639938,0.125391849529781,0.0598587890305313,0.0179089711973714,"2018-08","2018-Q3",658900,-0.0192745484899074,"2018-07"
2019-01-31,25593,"Lima","PA","Philadelphia-Camden-Wilmington","Delaware County",12384,378200,0.00478214665249734,0.0155746509129968,0.0430226144511859,0.0412442329137421,0.0183886057595049,"2019-01","2019-Q1",378200,0,"2019-01"
2019-01-31,38980,"Hidden Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",12385,3276200,-0.0000305222354485242,-0.00100625095288916,0.0309972621707524,0.074357246228105,0.0479038149941198,"2018-09","2018-Q3",3284100,-0.00240552967327426,"2018-09"
2019-01-31,45428,"Gifford","IL","Champaign-Urbana","Champaign County",12386,117900,-0.00169348010160881,-0.0100755667506297,-0.0207641196013289,0.0256038713430728,0.0125262880748638,"2018-01","2018-Q1",120400,-0.0207641196013289,"2017-11"
2019-01-31,25385,"Kernville","CA","Bakersfield","Kern County",12387,212500,0.000942063118228921,0.0104612458392772,0.0841836734693878,0.0549883859087672,0.0094104500345864,"2007-06","2007-Q2",241200,-0.118988391376451,"2005-05"
2019-01-31,47741,"Solomons","MD","Washington-Arlington-Alexandria","Calvert County",12388,276800,0.00108499095840868,0.0202727607814228,0.0770428015564202,0.0203309189887564,-0.00887206663386209,"2007-05","2007-Q2",371200,-0.254310344827586,"2004-10"
2019-01-31,398471,"Rockland","PA","Reading","Berks County",12389,244700,-0.00203915171288744,-0.00407000407000407,0.0502145922746781,0.0301761186372278,0.0031177805316045,"2006-12","2006-Q4",262800,-0.0688736681887367,"2006-04"
2019-01-31,24944,"Green Forest","AR",,"Carroll County",12390,87400,0.0127462340672074,0.0294464075382803,0.197260273972603,0.0606841735831962,0.0223023084390817,"2019-01","2019-Q1",87400,0,"2019-01"
2019-01-31,24906,"Goodview","MN","Winona","Winona County",12391,181800,0.00275785990071704,0.0122494432071269,0.0478386167146974,0.0444073284767226,0.0186686516529637,"2019-01","2019-Q1",181800,0,"2019-01"
2019-01-31,29343,"Santa Ysabel","CA","San Diego-Carlsbad","San Diego County",12392,470100,-0.00254614894971356,0.00362937660119556,0.0523841504365346,0.0627895656554396,0.0251512229517425,"2006-07","2006-Q3",506900,-0.0725981455908463,"2005-04"
2019-01-31,42846,"Lindsay","OK",,"Garvin County",12393,55700,0.00179856115107914,-0.0017921146953405,0.114,0.0606239255163186,0.0328922406443088,"2018-10","2018-Q4",55800,-0.0017921146953405,"2018-10"
2019-01-31,397703,"Frazer","PA","Pittsburgh","Allegheny County",12394,139500,0.0021551724137931,-0.00357142857142857,0.0714285714285714,0.0562622646537017,0.0315014846402712,"2018-08","2018-Q3",143100,-0.0251572327044025,"2018-06"
2019-01-31,52573,"Hopedale","IL","Peoria","Tazewell County",12395,131000,-0.00152439024390244,-0.0105740181268882,0.0817506193228737,0.00308172254157979,0.0107633433573875,"2018-07","2018-Q3",134800,-0.0281899109792285,"2018-06"
2019-01-31,31637,"Franklin","IL","Jacksonville","Morgan County",12396,78500,0.00770218228498075,0.0301837270341207,0.11032531824611,0.0453068641520986,0.033249782550719,"2019-01","2019-Q1",78500,0,"2019-01"
2019-01-31,50187,"Gardner","IL","Chicago-Naperville-Elgin","Grundy County",12397,131900,-0.0127245508982036,-0.00901577761081893,0.121598639455782,0.0660457848364142,0.0186932398345443,"2005-07","2005-Q3",135400,-0.0258493353028065,"2005-04"
2019-01-31,20827,"Topping","VA",,"Middlesex County",12398,221200,0.00636942675159236,0.0207660359944624,0.0753524550315994,0.022304163231077,-0.00968092989154123,"2005-11","2005-Q4",291000,-0.239862542955326,
2019-01-31,33702,"Rochert","MN",,"Becker County",12399,257100,0.000778513040093422,0.0354409987917841,0.117826086956522,0.0825835326271182,0.0459858822354009,"2019-01","2019-Q1",257100,0,"2019-01"
2019-01-31,212625,"Lincoln","PA","Pittsburgh","Allegheny County",12400,83000,-0.0119047619047619,-0.0281030444964871,0.0221674876847291,0.053037925133075,0.01820326605888,"2018-06","2018-Q2",86600,-0.0415704387990762,"2018-03"
2019-01-31,17489,"Clover","VA",,"Halifax County",12401,69500,0.00144092219020173,0.0160818713450292,0.0482654600301659,0.0288060239156087,0.0328605310794403,"2016-05","2016-Q2",70100,-0.00855920114122682,"2016-04"
2019-01-31,21015,"Urbanna","VA",,"Middlesex County",12402,246000,0.00654664484451719,0.0140148392415499,0.0503842869342442,0.021572686742483,-0.00804673978452275,"2005-11","2005-Q4",315700,-0.220779220779221,
2019-01-31,211035,"Glenburn","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County",12403,228000,-0.011703511053316,-0.0201976794155565,0.0754716981132075,0.0465592018169187,0.0189908608379716,"2018-10","2018-Q4",232700,-0.0201976794155565,"2018-07"
2019-01-31,399069,"Dennison","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County",12404,127400,-0.00546448087431694,-0.00546448087431694,0.00870942201108472,0.0157920920268755,0.0054169805723403,"2007-07","2007-Q3",134800,-0.0548961424332344,"2007-01"
2019-01-31,399062,"Franklin","NY","Malone","Franklin County",12405,187200,0,0.0118918918918919,0.0475657526580862,0.0414453807389186,0.0229483404774222,"2019-01","2019-Q1",187200,0,"2019-01"
2019-01-31,46123,"Lake Wissota","WI","Eau Claire","Chippewa County",12406,220300,0.010087116001834,0.049047619047619,0.105368790767687,0.0582329545568456,0.0269244279590948,"2019-01","2019-Q1",220300,0,"2019-01"
2019-01-31,21330,"Winchester","MO","St. Louis","Saint Louis County",12407,159200,0.000628535512256443,0.00632111251580278,0.035110533159948,0.0538077664208632,0.00869303201680549,"2018-08","2018-Q3",159400,-0.00125470514429109,"2018-08"
2019-01-31,28427,"Hazelton","ID","Twin Falls","Jerome County",12408,171600,0.00586166471277843,0.0214285714285714,0.129690585911784,0.0978449346767309,0.0348728647456229,"2019-01","2019-Q1",171600,0,"2019-01"
2019-01-31,4307,"Davisville","WV","Parkersburg-Vienna","Wood County",12409,70200,-0.00284090909090909,-0.0222841225626741,-0.00707213578500707,0.0244938259313452,0.0163335871375248,"2018-09","2018-Q3",71900,-0.023643949930459,"2017-03"
2019-01-31,36780,"Barton","MD","Cumberland","Allegany County",12410,54500,0.0186915887850467,0.0623781676413255,0.152219873150106,0.0198443886341173,-0.00973323641800061,"2008-01","2008-Q1",61700,-0.116693679092382,"2007-07"
2019-01-31,54312,"Santa Claus","IN",,"Spencer County",12411,181800,0.00275785990071704,0.00831946755407654,0.0840787119856887,0.0490371033896768,0.0239392663510773,"2019-01","2019-Q1",181800,0,"2019-01"
2019-01-31,29933,"Olcott","NY","Buffalo-Cheektowaga-Niagara Falls","Niagara County",12412,134000,-0.0132547864506627,-0.0211833455076698,0.176470588235294,0.0819003806115841,0.0464476904699318,"2018-10","2018-Q4",136900,-0.0211833455076698,"2018-09"
2019-01-31,24170,"Columbine Valley","CO","Denver-Aurora-Lakewood","Arapahoe County",12413,990300,0.00273390036452005,0.00886308068459658,0.0260049730625777,0.0740680056518164,0.0347853408864873,"2018-04","2018-Q2",994400,-0.00412308930008045,"2018-04"
2019-01-31,44575,"Chilmark","MA","Vineyard Haven","Dukes County",12414,1648900,0.0091187270501836,0.0321752738654147,0.0426177679418274,0.0516422703786299,0.00935459645264491,"2005-07","2005-Q3",1789600,-0.0786209208761735,"2004-04"
2019-01-31,121460,"South Coventry","CT","Hartford-West Hartford-East Hartford","Tolland County",12415,233300,-0.000856531049250535,-0.00341734301580521,0.0196678321678322,0.0132868834830224,-0.00520570492047001,"2006-08","2006-Q3",269400,-0.134001484780995,"2004-11"
2019-01-31,395681,"Poygan","WI","Oshkosh-Neenah","Winnebago County",12416,218600,-0.000914076782449726,-0.00681508405270332,0.130299896587384,0.0670840148579139,0.0387257466170612,"2018-10","2018-Q4",220100,-0.00681508405270332,"2018-10"
2019-01-31,30099,"Algood","TN","Cookeville","Putnam County",12417,132600,0.00302571860816944,0.0192159877017679,0.0940594059405941,0.0707757429817257,0.0340171243474794,"2019-01","2019-Q1",132600,0,"2019-01"
2019-01-31,46253,"Lincoln","NH","Claremont-Lebanon","Grafton County",12418,200200,-0.000499251123315027,-0.00298804780876494,0.0683030949839915,0.0480853044883733,,"2018-10","2018-Q4",200800,-0.00298804780876494,"2018-10"
2019-01-31,399072,"French Creek","NY","Jamestown-Dunkirk-Fredonia","Chautauqua County",12419,118300,0.00938566552901024,0.0145797598627787,0.037719298245614,,,"2018-03","2018-Q1",122500,-0.0342857142857143,"2018-02"
2019-01-31,42623,"Ozawkie","KS","Topeka","Jefferson County",12420,138700,0.00361794500723589,0.00726216412490922,0.0206033848417954,0.0239839526397467,0.00853437027186121,"2019-01","2019-Q1",138700,0,"2019-01"
2019-01-31,5831,"Marydel","DE","Dover","Kent County",12421,188900,-0.000529100529100529,0.00212201591511936,0.0311135371179039,,,"2018-12","2018-Q4",189000,-0.000529100529100529,"2018-12"
2019-01-31,13665,"Saint Maries","ID",,"Benewah County",12422,168600,0.00357142857142857,0.00476758045292014,0.0990873533246415,0.0678930909155713,0.0272926260153608,"2019-01","2019-Q1",168600,0,"2019-01"
2019-01-31,22621,"Willow River","MN",,"Pine County",12423,170400,0.00471698113207547,0.0246542393265183,0.0812182741116751,0.0710473177066588,0.0336388334799411,"2019-01","2019-Q1",170400,0,"2019-01"
2019-01-31,48458,"Westport","WA","Aberdeen","Grays Harbor County",12424,183800,-0.000543773790103317,0,0.103903903903904,0.0489997753489844,-0.00801383019461255,"2008-05","2008-Q2",213200,-0.137898686679174,"2006-08"
2019-01-31,5368,"Justin","TX","Dallas-Fort Worth-Arlington","Denton County",12425,243100,0.00206100577081616,0.0154553049289891,0.0809248554913295,0.107202221744977,0.0515192523114567,"2019-01","2019-Q1",243100,0,"2019-01"
2019-01-31,5818,"Marquette Heights","IL","Peoria","Tazewell County",12426,87100,0.0069364161849711,0.00810185185185185,0.00926998841251448,0,-0.00556625660607724,"2006-09","2006-Q3",95800,-0.0908141962421712,"2006-02"
2019-01-31,35077,"Arnoldsville","GA","Athens-Clarke County","Oglethorpe County",12427,175900,0.00514285714285714,0.0167630057803468,0.0699513381995134,0.0623423562897221,0.0134509216197196,"2019-01","2019-Q1",175900,0,"2019-01"
2019-01-31,37620,"Bruceville","IN","Vincennes","Knox County",12428,105000,-0.00943396226415094,0.00671140939597316,0.179775280898876,,,"2018-12","2018-Q4",106000,-0.00943396226415094,"2018-11"
2019-01-31,39153,"Jasper","TN","Chattanooga","Marion County",12429,132500,0.00531107738998482,0.0176651305683564,0.0772357723577236,0.0641413757367548,0.0279258548259103,"2019-01","2019-Q1",132500,0,"2019-01"
2019-01-31,49121,"Elkhart","IA","Des Moines-West Des Moines","Polk County",12430,219800,0.0073327222731439,0.0261437908496732,0.158671586715867,0.0919251949049371,0.0424757676444369,"2019-01","2019-Q1",219800,0,"2019-01"
2019-01-31,124901,"Jupiter Island","FL","Port St. Lucie","Martin County",12431,5010100,-0.00618887985241902,-0.0118145956607495,0.105811464012184,0.0764305794097915,0.0391509670433701,"2005-06","2005-Q2",5499800,-0.0890396014400524,"2004-12"
2019-01-31,19945,"Pine Bluffs","WY","Cheyenne","Laramie County",12432,200400,-0.000997008973080758,0.01417004048583,0.110249307479224,0.029365775835718,0.0326739227625774,"2018-12","2018-Q4",200600,-0.000997008973080758,"2018-12"
2019-01-31,28537,"Hollow Rock","TN",,"Carroll County",12433,54000,0.00185528756957328,0.0150375939849624,0.102040816326531,0.0394575301850006,0.0190808101628022,"2019-01","2019-Q1",54000,0,"2019-01"
2019-01-31,6869,"Russell","IA",,"Lucas County",12434,93200,0.0241758241758242,0.0275633958103638,0.120192307692308,0.0821594436018189,0.0315719413633908,"2019-01","2019-Q1",93200,0,"2019-01"
2019-01-31,33488,"Port Barrington","IL","Chicago-Naperville-Elgin","McHenry County",12435,274400,0.00512820512820513,0.0125461254612546,0.0327436958976289,0.047767386397557,-0.00364312663275979,"2005-06","2005-Q2",336200,-0.183819155264723,"2002-11"
2019-01-31,46968,"Palmer","NE","Grand Island","Merrick County",12436,146700,-0.0374015748031496,-0.0673871582962492,0.0669090909090909,0.109387259525727,0.0737662806397865,"2018-11","2018-Q4",157400,-0.0679796696315121,"2018-05"
2019-01-31,14137,"Tieton","WA","Yakima","Yakima County",12437,184200,0.00931506849315068,0.0448099829835508,0.141263940520446,0.0639638084975909,0.0440457925828155,"2019-01","2019-Q1",184200,0,"2019-01"
2019-01-31,15070,"Callaway","MD","California-Lexington Park","Saint Marys County",12438,301300,0.00466822274091364,0.0131136516476126,0.0458174245053801,0.0194750644005313,-0.000825973098810273,"2006-05","2006-Q2",347400,-0.132700057570524,"2005-06"
2019-01-31,42962,"Stanaford","WV","Beckley","Raleigh County",12439,119700,0.00419463087248322,0.0463286713286713,0.201807228915663,0.0508711149144274,0.0244638299822302,"2019-01","2019-Q1",119700,0,"2019-01"
2019-01-31,36987,"Wells","MN",,"Faribault County",12440,72000,0.0256410256410256,0.0510948905109489,0.111111111111111,0.0427589590768915,0.0182297983251738,"2019-01","2019-Q1",72000,0,"2019-01"
2019-01-31,43186,"Tilton","IL","Danville","Vermilion County",12441,52500,0.0115606936416185,0.0437375745526839,0.0334645669291339,0.0206484781526373,0.00630872556222783,"2007-10","2007-Q4",54800,-0.041970802919708,"2007-02"
2019-01-31,57155,"Clarence","MO",,"Shelby County",12442,68300,0.0118518518518519,0.0491551459293395,0.145973154362416,0.0879991045735506,,"2019-01","2019-Q1",68300,0,"2019-01"
